generation,N_shifts,logPrior,logLik,eventRate,acceptRate
604000,291,2615.72,9899.46,153.29,0.33
605000,292,2641.24,9953.57,138.263,0.322
606000,289,2583.52,9951.7,165.352,0.318
607000,287,2555.66,9951.25,161.898,0.323
608000,285,2561.37,9953.78,132.283,0.313
609000,282,2539.82,9947.47,134.591,0.288
610000,282,2527.74,9960.05,149.373,0.361
611000,285,2563.53,9978.36,138.767,0.3
612000,290,2605.36,9957.93,138.767,0.317
613000,286,2557.35,9978.44,146.523,0.301
614000,286,2544.79,9983.44,150.591,0.313
615000,289,2573.22,10019.7,150.591,0.306
616000,282,2514.67,10038,147.73,0.288
617000,276,2460.07,10020.1,147.73,0.323
618000,274,2449.57,10026.6,143.426,0.306
619000,272,2431.67,10029.4,134.81,0.337
620000,268,2400.17,10035,127.658,0.306
621000,268,2398.7,10057.5,143.673,0.293
622000,267,2391.88,10036.7,139.776,0.289
623000,265,2378.96,10042.2,137.25,0.319
624000,271,2436.13,10064.4,137.25,0.328
625000,276,2474.81,10089.7,141.202,0.329
626000,277,2476.42,10110.7,152.279,0.299
627000,281,2541.7,10103.6,129.972,0.282
628000,284,2579.45,10127.6,119.456,0.292
629000,280,2543.42,10140.4,119.456,0.295
630000,284,2563.03,10141.9,132.958,0.297
631000,278,2503.16,10153.9,141.189,0.317
632000,279,2506.86,10136.5,147.244,0.293
633000,279,2524.59,10132.8,134.183,0.311
634000,275,2473.19,10127.8,148.825,0.315
635000,269,2430.34,10132.8,141.384,0.308
636000,265,2391.11,10141.3,134.62,0.331
637000,267,2412.24,10147.6,128.242,0.305
638000,278,2498.45,10192.2,148.383,0.315
639000,273,2471.1,10187.6,129.923,0.321
640000,273,2452.97,10209,146.439,0.295
641000,273,2450.52,10222.5,146.439,0.293
642000,272,2446.44,10225.3,140.652,0.326
643000,272,2449.66,10224.3,137.26,0.293
644000,265,2384.71,10250,137.26,0.31
645000,265,2412.56,10257,115.147,0.301
646000,260,2354.23,10288.5,128.906,0.292
647000,265,2400.32,10297.8,130.211,0.304
648000,268,2389.96,10317.5,165.185,0.323
649000,266,2417.59,10336.1,127.663,0.306
650000,269,2428.54,10336.8,141.263,0.314
651000,274,2477.95,10332.6,141.263,0.334
652000,277,2498.11,10355.7,147.305,0.3
653000,275,2494.64,10358.9,132.463,0.291
654000,271,2454.28,10364.1,126.391,0.316
655000,277,2489.22,10350.5,141.2,0.286
656000,275,2475.11,10361.3,139.117,0.274
657000,278,2501.44,10375.2,141.44,0.297
658000,282,2538.12,10388,141.44,0.329
659000,285,2539.51,10407.3,155.826,0.315
660000,281,2505.72,10442.2,155.826,0.305
661000,290,2600.25,10450.5,148.627,0.307
662000,289,2594.3,10447.5,148.627,0.322
663000,284,2536.99,10479.6,157.574,0.336
664000,286,2550.57,10461.6,155.159,0.301
665000,290,2608.42,10463.6,140.443,0.304
666000,294,2634.85,10464.2,153.077,0.317
667000,292,2620.85,10456.2,152.734,0.286
668000,290,2629.72,10454.3,126.57,0.287
669000,284,2565.51,10454.8,135.184,0.298
670000,284,2562.22,10448.9,146.036,0.29
671000,278,2506.1,10440.6,146.036,0.302
672000,278,2504.09,10463.6,146.036,0.29
673000,276,2496.58,10501.6,133.263,0.312
674000,271,2454.94,10499.4,133.263,0.322
675000,267,2409.48,10514.9,139.073,0.293
676000,262,2360.96,10553.4,139.073,0.291
677000,265,2377.98,10563.5,149.512,0.288
678000,268,2434.71,10595.3,120.458,0.299
679000,264,2389.94,10592.5,129.057,0.3
680000,268,2424.92,10595.4,131.677,0.276
681000,261,2366.12,10592.3,131.8,0.302
682000,266,2413.84,10590.2,131.8,0.269
683000,270,2467.98,10628.4,119.96,0.252
684000,264,2416.54,10646.1,121.074,0.302
685000,273,2475.43,10666.6,139.079,0.308
686000,272,2470.87,10684.4,139.079,0.278
687000,273,2464.36,10691,150.361,0.271
688000,267,2428.03,10697,129.489,0.284
689000,267,2425.95,10694.4,137.269,0.288
690000,276,2511.66,10712.6,137.269,0.281
691000,272,2481.92,10728.7,137.269,0.264
692000,272,2481.32,10752,128.284,0.308
693000,274,2474.83,10751.6,153.842,0.28
694000,266,2410.15,10754,135.559,0.283
695000,269,2442.93,10758.7,123.833,0.302
696000,273,2469.03,10781.3,126.462,0.292
697000,273,2468.88,10784,134.104,0.28
698000,276,2494.02,10770.6,136.584,0.278
699000,275,2483.36,10790.5,136.584,0.309
700000,279,2536.12,10807.9,129.711,0.291
701000,275,2495.96,10816.1,129.711,0.307
702000,284,2575.78,10855.4,142.28,0.302
703000,276,2496.68,10878.6,142.28,0.29
704000,278,2516.49,10912.4,144.326,0.287
705000,272,2470.71,10899.6,143.315,0.303
706000,269,2427.14,10888.1,149.404,0.305
707000,273,2484.93,10899,133.394,0.278
708000,275,2491.91,10912.8,144.299,0.294
709000,278,2519.42,10922.7,144.299,0.309
710000,274,2482.83,10936.5,144.299,0.296
711000,280,2544.61,10976.9,146.398,0.305
712000,284,2582.65,10978.1,144.861,0.278
713000,275,2492.81,10983.8,144.861,0.296
714000,281,2528.21,10975.3,159.998,0.278
715000,278,2505.62,10973.9,151.618,0.27
716000,276,2505.25,10998.8,135.978,0.312
717000,273,2477.12,10996.8,136.874,0.269
718000,281,2552.7,11032.5,136.874,0.277
719000,284,2576.26,11037.7,137.835,0.269
720000,280,2531.04,11033,153.165,0.316
721000,274,2500.1,11034.4,130.888,0.254
722000,286,2590.11,11036.1,152.253,0.307
723000,287,2599.38,11029.7,156.201,0.32
724000,290,2644.32,11052.2,135.925,0.297
725000,291,2624.91,11069.6,166.184,0.294
726000,292,2646.33,11079.5,154.775,0.274
727000,288,2605.67,11122.5,153.724,0.27
728000,290,2643.12,11118.6,133.441,0.304
729000,292,2645.03,11126.4,145.088,0.26
730000,300,2726.66,11167.9,145.088,0.286
731000,302,2728.86,11153.8,162.758,0.269
732000,307,2786.27,11173.3,148.895,0.281
733000,313,2843.17,11182.6,150.27,0.292
734000,311,2817.48,11195.8,150.071,0.298
735000,318,2873.97,11178.6,154.752,0.276
736000,318,2877.29,11183.9,154.466,0.293
737000,320,2874.19,11209,174.151,0.278
738000,319,2863.58,11190,174.151,0.265
739000,322,2908.02,11212.5,159.444,0.31
740000,325,2937.9,11224.7,159.444,0.303
741000,329,2980.82,11223.2,158.576,0.279
742000,329,2977.78,11225.7,158.576,0.267
743000,327,2953.85,11251.5,158.576,0.29
744000,325,2940.27,11262,155.051,0.31
745000,321,2906.18,11277.9,152.186,0.291
746000,319,2894.82,11304.5,152.186,0.262
747000,322,2922.39,11316.8,153.9,0.292
748000,320,2914.19,11334.7,145.001,0.284
749000,311,2832.82,11335.9,145.001,0.286
750000,314,2855.14,11355,152.829,0.279
751000,311,2831.19,11343.8,152.829,0.305
752000,308,2798.38,11351.2,155.39,0.299
753000,318,2891.79,11364.8,155.39,0.316
754000,309,2785.33,11361.9,166.326,0.298
755000,311,2798.91,11379.8,166.326,0.308
756000,308,2784.14,11383.8,154.226,0.257
757000,308,2780.54,11394.9,159.917,0.304
758000,306,2774.08,11389.8,147.084,0.279
759000,306,2775.7,11404.8,146.285,0.275
760000,314,2839.2,11376.5,152.336,0.296
761000,315,2846.55,11361.1,154.742,0.288
762000,313,2836.18,11372.2,149.226,0.291
763000,316,2864.03,11376.2,149.133,0.298
764000,310,2813.24,11385,155.78,0.298
765000,311,2828.92,11394.6,155.78,0.279
766000,312,2817.98,11400.1,172.538,0.311
767000,318,2887,11397.7,159.639,0.294
768000,309,2791.57,11408.8,170.782,0.283
769000,310,2809.37,11414.7,164.869,0.291
770000,305,2778.08,11439,150.3,0.299
771000,306,2790.11,11395.8,145.992,0.302
772000,302,2746.14,11397.4,145.992,0.282
773000,299,2712.54,11410.7,159.011,0.276
774000,303,2752.4,11422.3,159.011,0.3
775000,300,2736.72,11412.5,147.265,0.272
776000,290,2638.11,11420.7,147.265,0.287
777000,287,2605.9,11429.4,147.265,0.293
778000,288,2638.18,11455.7,127.156,0.288
779000,289,2634.27,11442.7,138.718,0.296
780000,288,2606.99,11458.3,155.528,0.284
781000,281,2556.35,11452.8,138.406,0.267
782000,281,2536.87,11450.4,152.658,0.289
783000,290,2631.14,11472.2,149.471,0.29
784000,278,2525.99,11469.8,140.569,0.291
785000,272,2467.49,11486.1,144.873,0.273
786000,275,2501.13,11463.4,136.272,0.288
787000,281,2543.61,11484.8,141.253,0.283
788000,281,2540.97,11489.5,141.253,0.26
789000,281,2533.83,11521.9,144.045,0.308
790000,281,2527.15,11526.3,144.045,0.298
791000,285,2561.39,11551.6,144.045,0.254
792000,282,2537.3,11567.9,144.045,0.297
793000,287,2562.16,11587.9,153.683,0.278
794000,285,2544.49,11584.5,156.21,0.296
795000,288,2573.62,11590.7,157.799,0.285
796000,285,2541.66,11596.1,156.41,0.297
797000,281,2536.12,11605.6,133.299,0.294
798000,289,2600.58,11629.2,141.105,0.307
799000,287,2578.25,11644.8,141.105,0.287
800000,292,2632.37,11635.8,144.96,0.273
801000,293,2652.84,11642.9,135.796,0.272
802000,293,2629.88,11634.9,155.62,0.273
803000,297,2687.25,11647.7,142.232,0.292
804000,296,2671.45,11638.7,145.527,0.296
805000,297,2679.91,11638.7,145.527,0.283
806000,295,2641.48,11628.6,163.084,0.266
807000,299,2682.65,11608.2,163.084,0.293
808000,293,2660.02,11595.6,128.567,0.304
809000,297,2673.1,11619.5,152.073,0.279
810000,297,2673.19,11626.5,156.958,0.294
811000,297,2681.46,11632.7,151.241,0.275
812000,298,2680.41,11641.7,163.195,0.288
813000,300,2707.41,11660.3,151.425,0.285
814000,301,2714.28,11677.9,151.425,0.283
815000,307,2768,11702.2,151.425,0.259
816000,304,2741.76,11713.3,151.425,0.274
817000,303,2751.25,11746.4,136.905,0.273
818000,304,2746.31,11739.5,148.65,0.253
819000,304,2749.58,11746.6,145.852,0.248
820000,308,2791.03,11739,145.852,0.32
821000,313,2832.31,11745.9,150.213,0.279
822000,314,2823.78,11769.3,165.642,0.269
823000,313,2834,11795.3,148.165,0.275
824000,311,2805.39,11786.5,162.841,0.251
825000,312,2827.22,11769.8,153.038,0.31
826000,304,2760.21,11775.4,153.038,0.279
827000,307,2779.2,11798.2,160.111,0.286
828000,302,2746.53,11806.8,148.409,0.302
829000,303,2759.76,11820.5,148.409,0.293
830000,308,2807.37,11833,148.409,0.282
831000,308,2801.49,11830.3,156.465,0.279
832000,310,2807.6,11843,166.993,0.261
833000,315,2855.02,11867.9,166.993,0.272
834000,315,2872.44,11844.6,149.121,0.285
835000,312,2848.22,11866.7,149.121,0.286
836000,312,2833.03,11893.6,160.494,0.266
837000,304,2778.28,11896.6,135.367,0.257
838000,297,2706.29,11912.6,137.998,0.289
839000,292,2669.74,11927.3,140.979,0.264
840000,295,2696.92,11951.8,138.191,0.257
841000,290,2663.64,11928,131.267,0.273
842000,293,2669.72,11925,157.698,0.259
843000,293,2665.38,11937.6,157.698,0.268
844000,295,2688.88,11951.4,154.928,0.286
845000,297,2713.17,11957.9,146.199,0.284
846000,300,2732.61,11940.1,151.244,0.283
847000,299,2721.23,11963.9,154.264,0.276
848000,307,2790.87,11967.7,157.479,0.26
849000,308,2791.4,11975.8,160.038,0.293
850000,319,2903.04,11980.9,155.651,0.297
851000,321,2910.91,11967.3,167.791,0.254
852000,322,2934.63,11973.1,167.791,0.302
853000,320,2925.22,11997.1,167.791,0.297
854000,319,2907.89,11982.9,172.484,0.26
855000,320,2935.59,11990.2,146.376,0.28
856000,323,2953.29,11986.7,157.275,0.275
857000,327,2964.47,11981.4,179.209,0.28
858000,329,3015.28,11995.3,145.443,0.29
859000,327,2991.56,12001,151.631,0.269
860000,322,2920.9,12011.2,169.531,0.269
861000,319,2905.88,12012.5,150.942,0.259
862000,322,2936.55,12015.5,150.942,0.287
863000,323,2922.37,12011.2,171.907,0.266
864000,318,2891.58,12035.2,160.943,0.29
865000,317,2880.61,12044.7,160.943,0.274
866000,319,2894.27,12028.8,159.227,0.269
867000,317,2877.16,12036.5,159.227,0.252
868000,304,2776.14,12030.7,140.782,0.274
869000,303,2748.04,12036.8,163.069,0.301
870000,304,2761.93,12056.3,156.892,0.256
871000,305,2767.88,12045.8,156.892,0.275
872000,309,2805.85,12039.7,156.892,0.255
873000,309,2801.36,12062.7,158.994,0.276
874000,307,2776.43,12067.2,158.994,0.288
875000,306,2776.65,12096,147.937,0.275
876000,305,2758.75,12097.4,147.937,0.313
877000,304,2744.64,12105.9,151.477,0.28
878000,303,2730.7,12105.4,159.238,0.277
879000,303,2741.78,12140.5,156.905,0.268
880000,305,2756.48,12101.5,156.905,0.283
881000,300,2708.3,12115.7,157.54,0.271
882000,297,2684.71,12107.9,144.543,0.26
883000,296,2671.78,12102.3,154.219,0.293
884000,292,2643.1,12110.1,153.298,0.286
885000,294,2659.89,12114.8,153.298,0.272
886000,292,2638,12133.1,153.298,0.261
887000,289,2615.64,12120.3,146.234,0.254
888000,285,2596.28,12134.5,132.768,0.26
889000,282,2567.18,12137.9,136.635,0.258
890000,281,2553.4,12174.4,139.826,0.275
891000,278,2515.74,12172.3,139.826,0.27
892000,277,2502.64,12205.2,141.146,0.305
893000,277,2505.93,12203.6,144.098,0.29
894000,277,2530.78,12189.9,127.388,0.256
895000,281,2546.65,12189.4,152.666,0.253
896000,281,2539.75,12175.8,152.666,0.278
897000,283,2560.44,12205.2,152.666,0.273
898000,279,2530.37,12225.4,150.085,0.272
899000,272,2467.87,12240.7,142.216,0.26
900000,272,2469.83,12235.8,135.564,0.26
901000,270,2440.86,12253.4,136.449,0.27
902000,269,2436.72,12246.2,135.094,0.269
903000,270,2437.6,12260.7,133.469,0.299
904000,270,2421.7,12259.7,142.48,0.279
905000,268,2414.27,12263.9,136.86,0.263
906000,266,2404.95,12262.1,129.171,0.269
907000,267,2418.43,12285,124.704,0.27
908000,268,2440.35,12309.4,124.704,0.265
909000,275,2485.37,12310.7,139.981,0.291
910000,270,2429.49,12307.5,144.557,0.26
911000,265,2402.46,12325.2,123.412,0.258
912000,270,2441.39,12312.7,124.342,0.282
913000,275,2471.38,12311,142.974,0.267
914000,278,2472.03,12311.5,159.228,0.259
915000,279,2492.36,12325.6,149.612,0.269
916000,275,2455.88,12306.7,149.612,0.266
917000,275,2459.6,12313.8,144.053,0.283
918000,279,2493.81,12328,144.053,0.288
919000,273,2464.27,12337.6,121.645,0.275
920000,271,2437.43,12337,132.148,0.263
921000,272,2427.85,12360.8,149.202,0.266
922000,277,2467.78,12353.9,149.202,0.249
923000,281,2503.27,12366.4,148.83,0.283
924000,288,2583.84,12373.4,136.499,0.254
925000,290,2598.05,12370.6,141.324,0.286
926000,293,2631.18,12377.7,141.324,0.266
927000,292,2612.5,12389.4,145.44,0.277
928000,294,2606.4,12386.4,157.018,0.269
929000,291,2586.16,12374.3,153.119,0.267
930000,286,2545.02,12382,153.119,0.261
931000,277,2459.03,12366.1,157.434,0.267
932000,279,2494.93,12385.5,145.032,0.279
933000,277,2482.94,12398.6,138.389,0.276
934000,277,2475.17,12378.9,143.223,0.258
935000,282,2521.9,12402,143.223,0.285
936000,285,2545.67,12418.9,143.223,0.271
937000,287,2581.29,12422.7,131.704,0.278
938000,286,2554.3,12431,153.528,0.264
939000,290,2602.76,12448.7,144.491,0.283
940000,292,2621.27,12457.8,158.316,0.253
941000,292,2640.17,12475.4,144.091,0.266
942000,283,2550.05,12469.7,144.091,0.297
943000,281,2545.4,12465.5,144.091,0.276
944000,282,2550.46,12470.4,144.091,0.259
945000,281,2537.89,12474.4,150.607,0.276
946000,278,2512.05,12484.8,147.562,0.261
947000,275,2486.33,12485.1,144.234,0.295
948000,277,2518.27,12483.1,136.103,0.269
949000,277,2524.61,12477.2,136.103,0.275
950000,275,2499.86,12480.6,136.103,0.281
951000,271,2462.08,12496.7,136.103,0.286
952000,273,2488.18,12531.4,133.836,0.272
953000,276,2514.03,12527.2,139.405,0.272
954000,273,2479.14,12532.2,139.405,0.279
955000,278,2506.47,12546.4,147.819,0.248
956000,278,2524.31,12532,128.566,0.259
957000,277,2521.17,12530,128.566,0.269
958000,278,2520.83,12555.1,138.462,0.256
959000,282,2562.97,12550.4,135.294,0.259
960000,286,2585.04,12571.6,152.217,0.3
961000,293,2654.26,12584.7,152.217,0.28
962000,295,2667.67,12593.6,155.237,0.294
963000,292,2657.65,12594.4,137.869,0.273
964000,296,2700.26,12635.6,133.012,0.299
965000,296,2702.35,12622.6,136.45,0.288
966000,300,2729.62,12632.7,145.352,0.255
967000,307,2803.29,12643.8,143.449,0.267
968000,309,2823.78,12659.7,148.664,0.248
969000,297,2702.02,12664.3,148.664,0.27
970000,292,2642.53,12669.5,153.317,0.283
971000,295,2671.62,12677.8,153.317,0.281
972000,301,2718.01,12692.6,153.317,0.276
973000,297,2665.13,12692.7,163.133,0.281
974000,293,2628.41,12691.3,163.133,0.268
975000,298,2670.13,12702.3,168.844,0.284
976000,294,2644.22,12707.4,162.503,0.255
977000,295,2663.62,12715.6,156.468,0.264
978000,291,2649.83,12708.3,135.295,0.265
979000,294,2650.49,12709.7,159.898,0.262
980000,291,2638.82,12738.3,145.816,0.255
981000,292,2641.11,12731.7,145.816,0.278
982000,290,2632.88,12711.6,134.433,0.253
983000,292,2629.29,12705.3,155.579,0.262
984000,296,2665.28,12715.2,158.486,0.283
985000,292,2650.36,12719.4,133.382,0.275
986000,291,2618.89,12717,151.052,0.275
987000,293,2638.43,12706.1,157.219,0.292
988000,295,2662.49,12701.6,157.219,0.261
989000,298,2686.78,12721.5,161.495,0.268
990000,303,2735.51,12713.6,159.177,0.257
991000,305,2755.2,12713.5,154.647,0.267
992000,308,2783.42,12753.4,154.705,0.289
993000,304,2738.99,12762,160.754,0.266
994000,293,2646.77,12769.2,142.632,0.282
995000,286,2598.83,12745.4,128.988,0.277
996000,287,2605.23,12747.9,134.059,0.274
997000,281,2549.3,12755.5,146.897,0.28
998000,282,2539.78,12750.7,158.075,0.265
999000,285,2565.04,12755.3,158.075,0.28
1000000,289,2625.27,12772.1,138.626,0.285
1001000,301,2733.1,12779.4,151.358,0.257
1002000,306,2776.75,12795,151.358,0.275
1003000,302,2734.49,12799.9,153.078,0.274
1004000,298,2690.14,12785.5,153.078,0.257
1005000,297,2659.64,12813.5,168.418,0.276
1006000,307,2768.15,12840.5,159.187,0.285
1007000,294,2659.94,12832.8,159.187,0.283
1008000,302,2759.72,12824.3,134.203,0.282
1009000,298,2717.64,12816,141.085,0.281
1010000,307,2773.95,12813.4,161.753,0.256
1011000,306,2773.32,12819.2,149.402,0.269
1012000,310,2802.55,12830,152.939,0.277
1013000,308,2786.43,12842.9,148.982,0.26
1014000,310,2815.12,12864.1,145.369,0.269
1015000,309,2791.76,12854.8,157.411,0.26
1016000,311,2809.59,12866,157.411,0.278
1017000,304,2743.93,12851,157.411,0.27
1018000,303,2731.89,12868.9,155.578,0.276
1019000,307,2770.88,12882.9,156.969,0.271
1020000,303,2755.86,12896.3,144.984,0.294
1021000,305,2756.68,12903,158.523,0.262
1022000,308,2789.76,12913.6,158.523,0.274
1023000,312,2818.92,12932.1,160.77,0.256
1024000,321,2900.45,12960.4,165.99,0.264
1025000,320,2909.37,12979.4,151.081,0.265
1026000,317,2871.42,13009.2,160.29,0.236
1027000,315,2853.96,13037.2,160.29,0.227
1028000,312,2832.15,13054.6,151.739,0.256
1029000,312,2838.26,13069.2,146.347,0.261
1030000,307,2779.1,13065.6,148.694,0.266
1031000,301,2716.53,13052.8,158.248,0.242
1032000,303,2774.82,13062,129.275,0.273
1033000,306,2786.06,13072.8,143.563,0.253
1034000,300,2707.77,13073.5,162.053,0.259
1035000,294,2674.18,13076.3,138.514,0.26
1036000,301,2742.26,13070.6,137.218,0.241
1037000,305,2772.66,13063.6,142.87,0.278
1038000,305,2767.18,13065.4,147.735,0.269
1039000,308,2796.84,13075.8,142.797,0.276
1040000,301,2730.1,13077.9,142.797,0.263
1041000,303,2734.72,13082.1,160.975,0.288
1042000,305,2741.41,13072.4,164.094,0.262
1043000,301,2708.15,13090.6,164.094,0.245
1044000,303,2729.29,13113.9,162.691,0.293
1045000,302,2736.19,13126.9,156.335,0.283
1046000,303,2746.5,13146.5,156.335,0.267
1047000,302,2733.48,13149.6,153.591,0.276
1048000,295,2664.82,13150.1,154.41,0.259
1049000,296,2680.26,13141.3,147.482,0.256
1050000,300,2712.56,13165,147.482,0.26
1051000,300,2718.67,13167.2,147.482,0.265
1052000,297,2723.56,13185.1,127.629,0.265
1053000,290,2649.99,13174.5,136.584,0.24
1054000,297,2706.2,13177.5,136.584,0.272
1055000,299,2697.78,13181.2,165.015,0.265
1056000,303,2741.9,13166.1,152.153,0.259
1057000,299,2684.45,13167,161.281,0.257
1058000,296,2663.83,13164,149.294,0.252
1059000,283,2547.59,13155.9,144.993,0.263
1060000,282,2542.28,13178.7,137.451,0.27
1061000,280,2514.94,13197.8,144.219,0.286
1062000,284,2554.47,13204.6,144.219,0.264
1063000,283,2545.84,13204.9,144.219,0.248
1064000,285,2557.69,13205.4,151.071,0.27
1065000,282,2541.57,13193.8,143.524,0.258
1066000,281,2535.72,13201.5,143.524,0.282
1067000,288,2610.45,13214.9,136.206,0.258
1068000,288,2594.54,13200,148.611,0.249
1069000,289,2607.09,13199.2,151.261,0.279
1070000,288,2605.07,13197.4,141.629,0.248
1071000,288,2608.65,13192.4,141.517,0.253
1072000,284,2559.71,13202.7,143.404,0.262
1073000,276,2481.94,13203.1,143.404,0.265
1074000,281,2539.67,13203.1,128.5,0.245
1075000,271,2431.34,13189.8,143.368,0.252
1076000,266,2391.15,13227.4,129.866,0.259
1077000,271,2439.02,13220.6,129.866,0.266
1078000,279,2510.51,13221.7,134.694,0.261
1079000,276,2460.08,13205.7,159.302,0.262
1080000,273,2457.6,13221.2,132.421,0.264
1081000,274,2466.52,13222.8,133.938,0.246
1082000,279,2520.34,13215.7,133.938,0.261
1083000,282,2556.98,13214.8,127.361,0.289
1084000,283,2559.42,13225.4,127.361,0.272
1085000,278,2479.98,13224.7,155.407,0.273
1086000,280,2503.63,13246.8,157.101,0.274
1087000,277,2501.06,13235.6,134.201,0.27
1088000,277,2508.4,13235,127.93,0.269
1089000,284,2565.45,13237.5,138.862,0.25
1090000,283,2545.03,13235.5,146.39,0.243
1091000,283,2564.09,13225.8,134.054,0.255
1092000,283,2568.64,13249,127.988,0.284
1093000,288,2610.35,13277.5,132.021,0.264
1094000,296,2676.56,13290.4,138.574,0.262
1095000,288,2602.71,13297.8,138.574,0.255
1096000,283,2537.67,13288.1,147.967,0.246
1097000,280,2505.85,13288.2,151.915,0.274
1098000,278,2505.13,13282.9,133.875,0.249
1099000,279,2508.86,13308,142.826,0.268
1100000,278,2496.61,13307.1,148.065,0.279
1101000,275,2473.85,13314.7,142.677,0.254
1102000,277,2488.5,13335,140.48,0.26
1103000,280,2520.04,13351.2,137.997,0.245
1104000,276,2470.94,13344.4,141.95,0.264
1105000,279,2487.1,13347.4,146.224,0.288
1106000,282,2515.77,13361.5,146.224,0.266
1107000,289,2574.71,13364.5,147.697,0.266
1108000,290,2585.95,13369.4,147.697,0.26
1109000,286,2554.97,13381,144.516,0.223
