generation,N_shifts,logPrior,logLik,eventRate,acceptRate
589000,157,-1469.62,-107737,73.507,0.119
590000,154,-1445,-107722,76.8677,0.105
591000,159,-1479.83,-107696,72.8641,0.121
592000,155,-1450.93,-107680,70.3044,0.138
593000,156,-1463.6,-107666,82.2293,0.121
594000,155,-1445.8,-107667,70.5043,0.125
595000,155,-1448.6,-107663,77.6354,0.128
596000,157,-1463.26,-107654,77.6354,0.115
597000,157,-1457.21,-107640,72.0156,0.121
598000,158,-1474.45,-107629,81.0278,0.121
599000,158,-1471.57,-107603,76.9865,0.14
600000,157,-1460.56,-107604,69.5579,0.121
601000,156,-1472.67,-107592,88.3743,0.123
602000,160,-1511.61,-107596,95.2512,0.122
603000,158,-1472.42,-107569,72.0798,0.141
604000,157,-1473.42,-107563,79.781,0.135
605000,157,-1463,-107556,72.596,0.115
606000,158,-1475.17,-107545,73.0856,0.135
607000,155,-1447.77,-107534,68.4318,0.108
608000,157,-1480.96,-107528,82.0006,0.122
609000,158,-1482.93,-107540,75.148,0.095
610000,164,-1532.86,-107551,81.2042,0.121
611000,164,-1530.14,-107538,81.8694,0.104
612000,163,-1520.05,-107535,81.7021,0.121
613000,168,-1569.24,-107519,88.8416,0.116
614000,167,-1567.34,-107516,88.8416,0.122
615000,169,-1576.28,-107516,80.0936,0.139
616000,170,-1585.38,-107504,80.0936,0.119
617000,173,-1613.06,-107501,77.8743,0.135
618000,170,-1588.57,-107518,77.3774,0.117
619000,171,-1606.17,-107517,82.6577,0.101
620000,171,-1612.32,-107508,93.0458,0.143
621000,170,-1585.61,-107497,78.5054,0.122
622000,171,-1585.53,-107479,72.9773,0.124
623000,168,-1585.08,-107498,96.7649,0.122
624000,166,-1552.71,-107504,79.9335,0.123
625000,165,-1548.13,-107479,77.8846,0.11
626000,167,-1580.83,-107455,91.6097,0.132
627000,165,-1560.83,-107460,89.6732,0.131
628000,165,-1540.63,-107452,74.6177,0.127
629000,166,-1548.57,-107445,79.0829,0.109
630000,169,-1567.94,-107436,79.0829,0.133
631000,172,-1608.88,-107415,91.2923,0.126
632000,171,-1596.22,-107401,89.2166,0.118
633000,171,-1595.78,-107410,84.7063,0.135
634000,168,-1572.34,-107410,84.7063,0.115
635000,168,-1568.69,-107397,78.9766,0.134
636000,172,-1604.67,-107368,78.6083,0.14
637000,168,-1565.42,-107351,70.9427,0.121
638000,166,-1543.42,-107353,70.9427,0.119
639000,164,-1531.66,-107344,74.7772,0.098
640000,164,-1534.69,-107311,74.7772,0.111
641000,156,-1501.56,-107303,94.6361,0.131
642000,156,-1488.06,-107306,79.3641,0.116
643000,159,-1517.32,-107303,81.287,0.124
644000,159,-1507.36,-107287,74.5925,0.116
645000,164,-1557.17,-107269,83.3838,0.145
646000,166,-1577.27,-107262,84.3233,0.125
647000,168,-1589.41,-107265,84.3233,0.105
648000,168,-1587.93,-107254,81.761,0.134
649000,170,-1614.21,-107211,89.2196,0.131
650000,166,-1574.42,-107195,80.8714,0.106
651000,160,-1512.06,-107208,76.9849,0.132
652000,161,-1534.15,-107184,83.672,0.116
653000,164,-1573.33,-107192,96.4045,0.11
654000,164,-1559.42,-107193,83.3809,0.124
655000,160,-1527.27,-107182,83.3809,0.124
656000,164,-1558.19,-107175,88.2634,0.134
657000,165,-1544.71,-107148,71.8098,0.132
658000,166,-1552.59,-107140,75.1035,0.111
659000,161,-1518.84,-107145,79.3557,0.108
660000,161,-1516.11,-107136,79.6858,0.125
661000,162,-1530.11,-107122,79.1599,0.121
662000,162,-1527.66,-107119,81.2291,0.129
663000,169,-1586.5,-107117,84.8888,0.116
664000,164,-1549.18,-107104,84.8888,0.127
665000,159,-1510.5,-107073,84.0576,0.113
666000,158,-1498.33,-107075,84.0576,0.092
667000,160,-1516.95,-107060,84.0576,0.112
668000,160,-1509.52,-107055,78.1246,0.109
669000,156,-1491.13,-107033,85.1454,0.119
670000,157,-1485.84,-107014,81.2531,0.117
671000,152,-1442.31,-106999,77.1686,0.109
672000,153,-1447.8,-106998,75.1559,0.118
673000,153,-1455.37,-106987,83.2657,0.102
674000,151,-1436.24,-106984,79.8776,0.12
675000,152,-1441.73,-106950,68.6004,0.123
676000,150,-1427.35,-106944,68.6004,0.111
677000,146,-1392.95,-106928,72.04,0.122
678000,145,-1376.53,-106917,64.8958,0.125
679000,147,-1392.09,-106898,67.5438,0.105
680000,151,-1434.91,-106891,73.4462,0.108
681000,152,-1450.55,-106882,82.0567,0.116
682000,149,-1412.23,-106872,64.6613,0.121
683000,147,-1408.12,-106847,77.3108,0.116
684000,150,-1430.63,-106828,76.7694,0.115
685000,154,-1455.99,-106840,71.61,0.113
686000,154,-1456.74,-106834,71.61,0.118
687000,158,-1480.74,-106823,65.5801,0.11
688000,162,-1533.85,-106793,85.6571,0.113
689000,167,-1569.54,-106795,78.0487,0.105
690000,166,-1571.87,-106777,89.6915,0.11
691000,161,-1536.66,-106753,90.2223,0.122
692000,163,-1530.64,-106739,66.4879,0.127
693000,162,-1552.69,-106731,90.9258,0.114
694000,166,-1585.52,-106728,89.8516,0.133
695000,165,-1566.71,-106722,77.3088,0.129
696000,167,-1597.57,-106719,90.5066,0.116
697000,166,-1569.27,-106726,74.1929,0.105
698000,162,-1544.42,-106705,87.2251,0.129
699000,162,-1546.84,-106703,86.0679,0.114
700000,164,-1545.17,-106703,73.5552,0.114
701000,165,-1565.96,-106700,83.2672,0.128
702000,161,-1534.62,-106669,80.8742,0.11
703000,155,-1483.93,-106646,78.8155,0.13
704000,160,-1521.32,-106644,77.0185,0.111
705000,162,-1542.7,-106644,80.0374,0.115
706000,163,-1556.84,-106647,84.1449,0.128
707000,166,-1572.86,-106642,84.911,0.133
708000,168,-1593.2,-106660,88.2933,0.103
709000,169,-1594.16,-106644,85.4545,0.109
710000,168,-1588.38,-106641,85.4545,0.124
711000,170,-1608.66,-106623,85.4545,0.126
712000,172,-1626.3,-106585,85.4545,0.111
713000,173,-1628.42,-106567,86.5115,0.13
714000,175,-1647.98,-106554,89.6726,0.123
715000,173,-1623.23,-106546,80.5205,0.122
716000,166,-1575.4,-106512,91.5305,0.126
717000,165,-1562.44,-106476,91.5305,0.11
718000,164,-1540.7,-106456,79.3238,0.099
719000,168,-1580.58,-106445,81.6995,0.131
720000,169,-1596.13,-106448,89.3743,0.11
721000,171,-1606.19,-106425,81.6875,0.115
722000,173,-1631.25,-106429,90.4535,0.116
723000,169,-1578.83,-106409,80.6414,0.13
724000,169,-1587.62,-106411,80.6414,0.111
725000,162,-1530.7,-106404,80.6414,0.112
726000,164,-1543.34,-106387,80.6414,0.117
727000,162,-1526.59,-106348,80.4127,0.137
728000,168,-1576.11,-106289,77.487,0.118
729000,165,-1548.88,-106296,77.487,0.119
730000,161,-1521.89,-106270,80.7682,0.122
731000,162,-1538.82,-106261,92.2416,0.118
732000,166,-1575.45,-106243,94.1912,0.131
733000,163,-1525.54,-106209,72.3565,0.128
734000,160,-1503.04,-106209,72.3565,0.108
735000,162,-1529.79,-106185,83.2222,0.127
736000,157,-1489.73,-106192,79.6885,0.113
737000,156,-1479.71,-106194,78.3135,0.105
738000,159,-1500.23,-106183,75.3499,0.115
739000,157,-1481.62,-106184,75.3499,0.121
740000,155,-1451.4,-106188,67.4472,0.11
741000,155,-1453.91,-106199,67.4472,0.118
742000,158,-1479.78,-106206,73.5599,0.11
743000,163,-1532.11,-106210,82.7231,0.111
744000,163,-1524.39,-106204,76.4972,0.124
745000,164,-1526.35,-106195,70.0937,0.119
746000,160,-1498.66,-106167,76.4086,0.117
747000,157,-1473.86,-106146,78.9834,0.118
748000,162,-1515.28,-106134,78.9834,0.128
749000,161,-1503.73,-106134,81.4266,0.131
750000,160,-1496.01,-106122,81.4266,0.135
751000,159,-1477.39,-106112,69.6338,0.142
752000,160,-1503.59,-106114,86.5579,0.12
753000,162,-1527.45,-106103,86.3851,0.129
754000,159,-1506.95,-106083,84.3637,0.123
755000,160,-1515.3,-106046,84.6184,0.11
756000,158,-1495.53,-106047,71.1773,0.105
757000,164,-1550.9,-106051,77.2263,0.115
758000,163,-1542.15,-106042,77.2263,0.111
759000,160,-1520.43,-106040,77.2263,0.114
760000,158,-1509.2,-106017,77.2263,0.118
761000,158,-1514.17,-105992,86.2139,0.113
762000,157,-1492.41,-105995,68.185,0.118
763000,157,-1505.58,-105983,83.3589,0.101
764000,158,-1506.2,-105968,67.8875,0.109
765000,162,-1566.26,-105969,78.8767,0.101
766000,163,-1575.36,-105951,83.4793,0.115
767000,156,-1507.31,-105953,85.8159,0.118
768000,158,-1536.55,-105961,94.9706,0.125
769000,162,-1550.89,-105951,78.3075,0.117
770000,165,-1587.99,-105941,85.504,0.116
771000,171,-1625.93,-105898,75.1884,0.128
772000,175,-1669.18,-105898,89.949,0.126
773000,175,-1668.39,-105888,91.6304,0.105
774000,173,-1650.35,-105883,91.6304,0.113
775000,170,-1629.99,-105877,92.3278,0.108
776000,168,-1601.11,-105858,83.6722,0.128
777000,166,-1577.2,-105855,81.3864,0.096
778000,169,-1601.65,-105861,81.3864,0.135
779000,172,-1644.6,-105842,97.1067,0.139
780000,171,-1624.03,-105808,84.9282,0.116
781000,168,-1601.35,-105770,84.9282,0.113
782000,172,-1630.83,-105764,85.6693,0.112
783000,172,-1618.15,-105759,83.0538,0.132
784000,171,-1608.93,-105743,85.0984,0.117
785000,174,-1624.29,-105741,79.3599,0.129
786000,171,-1617.72,-105732,94.074,0.116
787000,173,-1635.89,-105714,98.2566,0.145
788000,174,-1631.7,-105695,88.1012,0.105
789000,174,-1631.48,-105699,90.1389,0.109
790000,175,-1634.86,-105688,84.1436,0.118
791000,176,-1640.83,-105680,86.3314,0.108
792000,173,-1621.44,-105680,86.3314,0.112
793000,176,-1636.88,-105667,75.9836,0.121
794000,178,-1657.58,-105649,80.0171,0.131
795000,171,-1620.19,-105614,72.5365,0.129
796000,169,-1623.29,-105606,87.2005,0.123
797000,166,-1600.75,-105573,87.2005,0.109
798000,164,-1598.15,-105556,93.9378,0.122
799000,166,-1602.97,-105557,87.2222,0.107
800000,168,-1604.21,-105549,74.6791,0.103
801000,166,-1596.87,-105556,88.5658,0.121
802000,162,-1553.5,-105548,79.8535,0.115
803000,162,-1555.77,-105533,81.3787,0.119
804000,165,-1589.13,-105523,84.9438,0.135
805000,168,-1613.71,-105520,80.0708,0.121
806000,165,-1594.67,-105496,86.8529,0.108
807000,165,-1592.86,-105494,83.0072,0.117
808000,165,-1585.07,-105471,75.2393,0.106
809000,168,-1633.41,-105454,94.9226,0.126
810000,168,-1621.86,-105447,81.8154,0.119
811000,172,-1670.97,-105436,97.3509,0.116
812000,171,-1641.91,-105420,78.0808,0.11
813000,167,-1611.65,-105415,74.4611,0.116
814000,166,-1602.95,-105418,75.4192,0.111
815000,163,-1577.8,-105427,78.618,0.121
816000,161,-1563.44,-105420,83.0431,0.121
817000,157,-1524.61,-105412,80.0261,0.103
818000,156,-1509.98,-105391,71.9941,0.106
819000,155,-1510.9,-105384,85.3292,0.12
820000,149,-1454.88,-105384,74.7825,0.107
821000,152,-1473.08,-105386,68.253,0.104
822000,152,-1480.81,-105385,71.1634,0.116
823000,159,-1534.84,-105377,71.1634,0.114
824000,158,-1548.34,-105385,97.1072,0.117
825000,156,-1509.98,-105376,78.6004,0.116
826000,157,-1520.01,-105376,77.414,0.112
827000,158,-1524.19,-105351,77.414,0.087
828000,157,-1520.12,-105336,80.2007,0.089
829000,152,-1483.38,-105320,78.3139,0.115
830000,153,-1488,-105326,77.0894,0.137
831000,153,-1494.1,-105318,83.2482,0.117
832000,150,-1461.15,-105301,78.6206,0.105
833000,154,-1495.95,-105296,78.3243,0.109
834000,157,-1524.1,-105292,84.2017,0.113
835000,157,-1530.21,-105281,83.9158,0.114
836000,155,-1514.34,-105295,82.0374,0.108
837000,158,-1519.96,-105311,76.4756,0.128
838000,161,-1541.18,-105300,83.3832,0.129
839000,157,-1509.02,-105290,83.3832,0.121
840000,156,-1488.59,-105282,69.9057,0.114
841000,154,-1481.81,-105276,75.262,0.118
842000,150,-1454.19,-105262,75.8367,0.115
843000,150,-1454.06,-105257,73.6035,0.129
844000,157,-1503.36,-105253,63.6447,0.133
845000,157,-1523.19,-105244,84.0556,0.132
846000,155,-1519.6,-105233,89.087,0.126
847000,152,-1467.97,-105229,64.9731,0.109
848000,155,-1506.95,-105180,86.5325,0.11
849000,155,-1512.99,-105170,87.1065,0.095
850000,154,-1489.7,-105170,69.2569,0.102
851000,159,-1539.62,-105157,78.9846,0.134
852000,159,-1539.94,-105151,78.7822,0.117
853000,157,-1512.89,-105126,79.6326,0.116
854000,154,-1491.2,-105109,79.2,0.118
855000,149,-1444.89,-105100,75.3388,0.122
856000,149,-1451.25,-105076,80.4827,0.128
857000,149,-1446.74,-105048,73.5742,0.1
858000,150,-1446.4,-105049,75.1555,0.125
859000,148,-1439.98,-105042,80.4236,0.126
860000,147,-1419.93,-105030,69.4176,0.128
861000,148,-1449.32,-105017,86.4422,0.087
862000,148,-1454.59,-105017,86.4422,0.116
863000,146,-1428.2,-105005,70.5194,0.096
864000,145,-1432.23,-104997,81.9635,0.124
865000,144,-1419.62,-104995,77.2175,0.108
866000,144,-1421.66,-104972,75.4459,0.103
867000,141,-1388.91,-104965,71.1948,0.109
868000,141,-1377.53,-104956,59.7666,0.121
869000,141,-1392.97,-104945,75.4822,0.126
870000,140,-1386.83,-104923,74.2631,0.107
871000,137,-1354.14,-104915,66.6313,0.101
872000,138,-1365.21,-104929,71.8379,0.104
873000,138,-1359.26,-104924,70.4936,0.113
874000,136,-1346.1,-104920,70.4936,0.115
875000,140,-1378.94,-104924,73.7224,0.111
876000,143,-1392.29,-104901,60.8053,0.128
877000,144,-1412.92,-104886,73.0938,0.123
878000,145,-1420.76,-104858,75.527,0.106
879000,147,-1432.48,-104842,72.1841,0.113
880000,150,-1457.61,-104806,72.1841,0.115
881000,154,-1502.09,-104796,82.6754,0.102
882000,155,-1523.32,-104787,95.6726,0.124
883000,156,-1508.28,-104768,75.3238,0.11
884000,157,-1514.33,-104774,75.3238,0.11
885000,155,-1502.57,-104758,80.4748,0.111
886000,154,-1492.26,-104746,76.3008,0.108
887000,154,-1501.54,-104697,76.3008,0.122
888000,150,-1467.37,-104689,69.7762,0.115
889000,148,-1452.2,-104681,73.7308,0.105
890000,147,-1445.57,-104675,78.7121,0.11
891000,149,-1450.72,-104678,71.7065,0.112
892000,149,-1452.41,-104656,76.1721,0.117
893000,149,-1433.92,-104654,61.6046,0.119
894000,147,-1426.82,-104655,70.5208,0.111
895000,143,-1378.06,-104647,56.8724,0.098
896000,142,-1396,-104651,78.013,0.112
897000,140,-1372.43,-104648,78.0327,0.117
898000,141,-1376.14,-104631,70.5832,0.126
899000,141,-1378.55,-104644,70.5832,0.112
900000,145,-1407.18,-104645,67.5494,0.099
901000,151,-1458.97,-104637,68.9685,0.108
902000,151,-1463.4,-104633,69.8342,0.12
903000,148,-1446.63,-104631,78.6321,0.11
904000,152,-1484.98,-104623,84.3431,0.108
905000,150,-1467.22,-104613,86.7788,0.132
906000,153,-1466.09,-104608,62.1977,0.112
907000,151,-1461.95,-104599,70.2178,0.115
908000,154,-1488.55,-104583,70.5452,0.124
909000,157,-1520.74,-104573,77.2782,0.117
910000,155,-1502.66,-104569,75.1251,0.112
911000,154,-1486.62,-104559,74.7539,0.123
912000,155,-1489.04,-104548,72.5261,0.104
913000,156,-1516.05,-104537,82.5797,0.099
914000,156,-1514.7,-104538,81.6676,0.106
915000,151,-1475.13,-104552,77.4574,0.114
916000,148,-1444.16,-104537,71.6477,0.114
917000,148,-1453.3,-104533,74.8032,0.118
918000,149,-1464.74,-104512,74.8032,0.107
919000,152,-1492.62,-104497,79.3103,0.106
920000,149,-1460.42,-104498,71.7128,0.091
921000,151,-1485.13,-104479,84.9502,0.123
922000,150,-1473.73,-104450,83.8604,0.127
923000,152,-1495.1,-104432,83.8604,0.115
924000,154,-1489.62,-104421,61.2456,0.126
925000,152,-1485.32,-104414,74.7104,0.12
926000,154,-1506.48,-104417,80.7317,0.102
927000,154,-1505.36,-104410,86.2513,0.114
928000,152,-1487.34,-104404,86.2513,0.121
929000,149,-1456,-104409,70.5134,0.103
930000,149,-1450.56,-104415,68.4397,0.114
931000,146,-1425.4,-104402,68.0819,0.091
932000,144,-1411.98,-104374,68.0819,0.103
933000,142,-1409.24,-104366,77.188,0.119
934000,143,-1413.74,-104364,72.0577,0.114
935000,144,-1416.81,-104365,69.523,0.114
936000,147,-1447.55,-104336,71.7755,0.126
937000,151,-1488.02,-104341,81.4167,0.128
938000,155,-1518.55,-104309,75.5537,0.109
939000,155,-1516.78,-104308,73.1327,0.098
940000,160,-1553.77,-104292,74.6134,0.11
941000,161,-1560.17,-104261,78.0043,0.123
942000,162,-1561.67,-104232,74.5727,0.093
943000,159,-1533.57,-104223,74.5727,0.121
944000,160,-1547.59,-104221,83.3226,0.12
945000,160,-1529.35,-104217,70.0268,0.102
946000,160,-1533.27,-104212,71.369,0.121
947000,154,-1500.5,-104220,88.3051,0.092
948000,149,-1452.83,-104210,77.0919,0.122
949000,154,-1509.41,-104201,93.6188,0.136
950000,158,-1517.75,-104205,71.7224,0.111
951000,159,-1539.29,-104202,86.3841,0.109
952000,158,-1524.66,-104189,73.1117,0.111
953000,162,-1568.88,-104168,83.274,0.11
954000,162,-1580.93,-104160,88.6603,0.101
955000,163,-1590.6,-104163,87.8703,0.075
956000,162,-1577.51,-104158,83.6836,0.125
957000,164,-1587.51,-104138,79.2089,0.123
958000,169,-1628.2,-104134,83.3004,0.109
959000,169,-1619.76,-104035,71.045,0.118
960000,165,-1594.9,-104027,77.244,0.112
961000,161,-1563.7,-104028,77.244,0.105
962000,166,-1616.62,-104038,91.4139,0.121
963000,164,-1599.08,-104017,91.4139,0.114
964000,165,-1607.41,-104006,91.9751,0.11
965000,160,-1542.91,-103995,73.004,0.138
966000,162,-1571.57,-103960,76.7665,0.113
967000,163,-1585.86,-103961,90.9155,0.124
968000,161,-1570.95,-103951,94.348,0.114
969000,161,-1550.37,-103951,69.3178,0.103
970000,161,-1555.23,-103945,75.7138,0.119
971000,162,-1574.25,-103946,83.8242,0.114
972000,163,-1571.85,-103946,71.3986,0.106
973000,161,-1569.65,-103949,89.0809,0.122
974000,157,-1528.48,-103952,79.4689,0.087
975000,154,-1502.62,-103944,80.2794,0.11
976000,159,-1542.94,-103934,75.8548,0.114
977000,158,-1536.76,-103938,83.2932,0.113
978000,157,-1539.38,-103938,87.4316,0.131
979000,155,-1517.52,-103933,73.5937,0.115
980000,154,-1520.74,-103922,82.6915,0.101
981000,154,-1522.19,-103918,82.6915,0.104
982000,152,-1508.9,-103917,84.8787,0.108
983000,152,-1495.33,-103903,75.6964,0.101
984000,150,-1478.62,-103901,70.4384,0.108
985000,146,-1451.18,-103886,70.4384,0.119
986000,147,-1456.28,-103889,62.2906,0.119
987000,148,-1459.68,-103887,62.2906,0.102
988000,149,-1471.06,-103873,70.8267,0.117
989000,147,-1448.66,-103861,78.9915,0.114
990000,146,-1449.12,-103845,78.9915,0.108
991000,143,-1427.52,-103819,83.1349,0.134
992000,143,-1426.25,-103811,83.1349,0.114
993000,139,-1400.92,-103805,83.1349,0.117
994000,140,-1394.18,-103794,68.3765,0.085
995000,144,-1421.49,-103779,72.2289,0.105
996000,146,-1439.01,-103765,77.0946,0.129
997000,145,-1416.41,-103754,64.8311,0.105
998000,147,-1435.83,-103758,73.0961,0.101
999000,143,-1404.41,-103757,71.7759,0.107
1000000,146,-1413.91,-103748,62.2505,0.103
1001000,150,-1453.57,-103739,66.0258,0.106
1002000,152,-1475.15,-103727,65.6732,0.122
1003000,156,-1528.35,-103711,77.967,0.107
1004000,152,-1492.09,-103713,69.9549,0.121
1005000,150,-1471.47,-103709,74.0474,0.104
1006000,147,-1448.23,-103693,74.0474,0.109
1007000,145,-1450.04,-103678,82.746,0.11
1008000,146,-1444.06,-103668,70.9742,0.102
1009000,151,-1498.21,-103656,86.2631,0.117
1010000,152,-1503.46,-103643,82.4053,0.109
1011000,151,-1490.37,-103638,72.5649,0.13
1012000,149,-1480.38,-103635,78.9657,0.092
1013000,149,-1474.5,-103609,78.3211,0.122
1014000,153,-1499.3,-103597,69.9463,0.106
1015000,153,-1501.16,-103585,73.1227,0.126
1016000,150,-1472.4,-103583,64.6495,0.101
1017000,149,-1474.74,-103574,73.6781,0.112
1018000,150,-1471.2,-103566,63.8219,0.127
1019000,148,-1457.35,-103554,60.3989,0.118
1020000,141,-1424.68,-103518,82.0194,0.124
1021000,146,-1456.63,-103528,78.0752,0.111
1022000,148,-1461.18,-103545,69.2239,0.115
1023000,152,-1502.21,-103523,78.9992,0.101
1024000,149,-1467.18,-103488,70.8046,0.118
1025000,148,-1466.79,-103474,77.4306,0.115
1026000,150,-1480.31,-103480,73.2042,0.108
1027000,150,-1477.4,-103474,72.466,0.104
1028000,151,-1484.74,-103479,76.9307,0.124
1029000,154,-1502.58,-103489,73.2076,0.119
1030000,155,-1512.04,-103486,74.3221,0.124
1031000,155,-1515.35,-103487,74.3221,0.097
1032000,156,-1528.7,-103475,79.0225,0.114
1033000,153,-1503.65,-103445,80.1996,0.106
1034000,157,-1533.9,-103444,84.3564,0.116
1035000,158,-1539.48,-103456,84.3564,0.1
1036000,159,-1557.72,-103447,89.2346,0.111
1037000,156,-1518.15,-103436,71.1215,0.092
1038000,157,-1540.76,-103452,80.9973,0.114
1039000,155,-1526.25,-103451,83.5256,0.121
1040000,154,-1512.1,-103453,80.4541,0.104
1041000,157,-1530.8,-103457,80.4541,0.125
1042000,156,-1521.99,-103432,81.8274,0.094
1043000,153,-1493.28,-103420,71.926,0.109
1044000,151,-1473.13,-103412,75.4999,0.122
1045000,154,-1497.22,-103404,75.4999,0.106
1046000,155,-1511.06,-103384,81.867,0.099
1047000,154,-1493.59,-103373,72.9403,0.123
1048000,156,-1513.03,-103379,77.9569,0.137
1049000,159,-1535.82,-103366,75.9276,0.114
1050000,157,-1536.54,-103348,93.7039,0.114
1051000,151,-1460.64,-103332,68.4605,0.117
1052000,148,-1434.22,-103316,66.6076,0.111
1053000,148,-1449.63,-103313,78.7624,0.099
1054000,147,-1437.6,-103313,71.982,0.089
1055000,148,-1446.92,-103298,67.1598,0.108
1056000,148,-1456.76,-103285,73.0071,0.108
1057000,159,-1542.71,-103286,75.507,0.117
1058000,156,-1528.92,-103267,83.9879,0.109
1059000,157,-1524.19,-103259,73.4106,0.108
1060000,161,-1575.41,-103247,86.5974,0.101
1061000,159,-1564.3,-103240,88.2156,0.098
1062000,163,-1594.53,-103234,88.2156,0.11
1063000,162,-1581.73,-103239,88.2156,0.109
1064000,164,-1596.96,-103233,86.3391,0.115
1065000,165,-1605.32,-103222,83.9782,0.116
1066000,160,-1552.63,-103220,78.6693,0.118
1067000,157,-1535.65,-103223,86.6659,0.106
1068000,157,-1519.58,-103221,79.1697,0.113
1069000,157,-1524.1,-103219,85.7025,0.088
1070000,155,-1491.01,-103208,68.1326,0.1
1071000,156,-1502.9,-103215,72.5823,0.113
1072000,155,-1506.99,-103229,85.182,0.097
1073000,150,-1441.98,-103217,61.1469,0.114
1074000,148,-1439.26,-103196,77.0996,0.101
1075000,150,-1447.92,-103173,72.8196,0.118
1076000,147,-1422.14,-103177,73.7196,0.108
1077000,145,-1406.69,-103175,73.7196,0.111
1078000,147,-1419.67,-103158,68.8414,0.132
